corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0009046804970083,5.828328054592841e-05,0.2987270861577206,0.0001253291533681,1.591656010768404e-05,0.0815792724446226,a1,True,True,True,True,0.2,0.0009317435482382,5.771443471486552e-05,0.295811504605092,1.686611094767882e-05,6.319116784920286e-05,0.3238821367925646,4,40,FULL_IGE
0.0011417045522209,7.355335606073533e-05,0.3724423827818449,8.659923366561595e-05,1.0997935204028412e-05,0.0556887871939711,a1,True,True,True,True,0.4,0.000822357016661,5.093877005119963e-05,0.257931900186576,1.6547956657387482e-05,6.199915973173518e-05,0.3139369298376079,4,80,FULL_IGE
0.0010932578912558,7.043222065229458e-05,0.3901602202421352,7.123143663470972e-05,9.046254700397423e-06,0.0501118478671526,a1,True,True,True,True,0.5,0.0007858486020406,4.86773511058964e-05,0.2696488319179747,1.397666011495098e-05,5.236544915629623e-05,0.2900790999727375,4,100,FULL_IGE
0.0008358967755384,5.385194710978576e-05,0.3905895903292451,5.097825748421688e-05,6.4741401152641e-06,0.0469571087225484,a1,True,True,True,True,1.0,0.0006810487585067,4.2185796923195786e-05,0.3059746958517972,9.43822790591397e-06,3.536159851265065e-05,0.2564786050964092,4,200,FULL_IGE
0.0027571464916406,0.0001359422241261,0.2500000019270732,0.0001485041998033,0.0001359422232849,0.2500000003800933,placenta,True,True,True,True,0.0,0.0009971485887697,0.000135942223513,0.2500000007995361,4.689354728780157e-05,0.0001359422213889,0.2499999968932974,0,0,FULL_IGE
0.002492104791343,0.0001228742357788,0.2616418763462484,0.0001431398330125,0.000131031628507,0.2790117954832364,placenta,True,True,True,True,0.005,0.0007724564603762,0.0001053097301377,0.2242409502375076,3.808683306427498e-05,0.0001104119647987,0.2351053779330075,0,1,FULL_IGE
0.0016849876402989,8.307899784863214e-05,0.2464327402729117,0.0001229882967551,0.0001125847115507,0.3339539438213902,placenta,True,True,True,True,0.025,0.0005299390118538,7.224709377226208e-05,0.2143026487571635,2.387608306719697e-05,6.921565882619555e-05,0.2053106671485344,0,5,FULL_IGE
0.0012801324730324,6.311744990257747e-05,0.2377143307354382,0.0001017786762632,9.316921374985816e-05,0.3508959459845049,placenta,True,True,True,True,0.05,0.0003833653769472,5.226456954066237e-05,0.1968399735526542,1.96508262725649e-05,5.6966835100493385e-05,0.2145497497274024,0,10,FULL_IGE
0.0010189253401192,5.023852645273235e-05,0.2295527895486381,7.205526060358517e-05,6.596010307321152e-05,0.3013887294966214,placenta,True,True,True,True,0.1,0.0003508191534776,4.7827511678640045e-05,0.2185362409729829,1.891295234133133e-05,5.482777275357208e-05,0.2505222399817576,0,20,FULL_IGE
0.0012650107758439,6.237186849999293e-05,0.2623539266398649,4.389666559462489e-05,4.018344480247e-05,0.1690230673439817,placenta,True,True,True,True,0.2,0.0003720737750299,5.072517462104153e-05,0.2133645994800457,2.9134278911557765e-05,8.445892500935863e-05,0.3552584065361076,0,40,FULL_IGE
