bootstrap_ci_high,bootstrap_ci_low,bootstrap_replicates,ci_is_descriptive_only,dataset,max,mean,median,metric,min,n,sd,variant
50.374625976756214,48.22872484996915,10000,True,p22,51.32792526856065,49.16796118877828,48.40195086970925,runtime_seconds,48.01674233190715,5,1.3753265418661993,C1
1117.46923828125,1117.46923828125,10000,True,p22,1117.46923828125,1117.46923828125,1117.46923828125,gpu_peak_allocated_mib,1117.46923828125,5,0.0,C1
1224.0,1224.0,10000,True,p22,1224.0,1224.0,1224.0,gpu_peak_reserved_mib,1224.0,5,0.0,C1
1430.2265625,1416.23671875,10000,True,p22,1436.9140625,1422.21953125,1420.1953125,cpu_peak_rss_mib,1413.59765625,5,8.69710241713305,C1
0.4154713691665465,0.3643737447074825,10000,True,p22,0.44045514416282044,0.3880996574735806,0.38223214758839263,ari,0.350295463134889,5,0.03332538758652458,IGE
0.5611733854743164,0.5432443691731237,10000,True,p22,0.5643861642313074,0.5523217860187234,0.5545254612192911,nmi,0.5364763657757007,5,0.01157970848240078,IGE
0.5604176956564771,0.5424609190628462,10000,True,p22,0.5636257179107697,0.5515520062660547,0.553760523883735,ami,0.535679175224874,5,0.011597922539320082,IGE
0.5051857528848279,0.4569628461396097,10000,True,p22,0.5261698900406389,0.47863234303194246,0.47390396175250193,fmi,0.44566876906434827,5,0.029691195984210588,IGE
0.5717728805631004,0.5545378641404037,10000,True,p22,0.5780788188092321,0.5631170645190311,0.5659463514923335,homogeneity,0.546932205905784,5,0.011724558499018099,IGE
0.5611733854743164,0.543130007238884,10000,True,p22,0.5643861642313075,0.5523217860187233,0.5545254612192911,v_measure,0.5364763657757008,5,0.011579708482400749,IGE
0.5464892434367175,0.4806062288878154,10000,True,p22,0.5789728183989423,0.509651396213598,0.4977638809933803,hungarian_macro_f1,0.47451702967496767,5,0.042605543825547036,IGE
0.5782959775640144,0.5358391126529102,10000,True,p22,0.5993401735552456,0.5558104317146044,0.5541202447983706,hungarian_weighted_f1,0.5304052861680191,5,0.02809020066210885,IGE
0.5862440625561574,0.5078277099805979,10000,True,p22,0.6234769204106726,0.5402456804045971,0.5089387307952127,hungarian_balanced_accuracy,0.5070767102855575,5,0.0505652986190135,IGE
0.8269288277511961,0.8126835036972597,10000,True,p22,0.8334262179208352,0.8192135167464114,0.8171827424967377,spatial_neighbor_agreement,0.8089794475859069,5,0.009032512694293497,IGE
0.7910600259913028,0.7856345617040704,10000,True,p22,0.7918702454658626,0.7885014280956721,0.790457099812791,spatial_cluster_moran_mean,0.7839965066603223,5,0.003460609001157888,IGE
0.08025141954421997,0.0648586243391037,10000,True,p22,0.08491016179323196,0.07249596193432808,0.06947917491197586,embedding_silhouette,0.06156386062502861,5,0.009924973246441815,IGE
3.5942456895166033,3.253109849264071,10000,True,p22,3.6406245398203385,3.4236777693903377,3.4237172761442185,embedding_davies_bouldin,3.1181293004427553,5,0.22299725281271454,IGE
51.65771963968873,47.7208002127707,10000,True,p22,53.99132922664285,49.222483814135195,48.157305259257555,runtime_seconds,47.34622322767973,5,2.7128954256418463,IGE
1511.49072265625,1511.49072265625,10000,True,p22,1511.49072265625,1511.49072265625,1511.49072265625,gpu_peak_allocated_mib,1511.49072265625,5,0.0,IGE
1586.0,1586.0,10000,True,p22,1586.0,1586.0,1586.0,gpu_peak_reserved_mib,1586.0,5,0.0,IGE
1436.9140625,1422.82890625,10000,True,p22,1436.9140625,1429.98984375,1436.9140625,cpu_peak_rss_mib,1419.01171875,5,9.490607025059123,IGE
0.48060679146921526,0.4404679954288577,10000,True,p22,0.48406109916458095,0.4635136610233113,0.4743317477164816,ari,0.4196967126972151,5,0.02626453814722836,ILN
0.6002258733150175,0.5664801376004202,10000,True,p22,0.6029477225987504,0.5864305966803103,0.593692617782817,nmi,0.5483384841454889,5,0.02226094871670848,ILN
0.599516569725571,0.5657107830463781,10000,True,p22,0.6022441350682155,0.5856939401065578,0.5929721725929814,ami,0.5475365233486427,5,0.022300727462831967,ILN
0.5662208913567544,0.5321443690846593,10000,True,p22,0.5697104379933388,0.5522656097633993,0.560853449117344,fmi,0.51283115578176,5,0.022946247205531744,ILN
0.5938639283095046,0.5591707207907557,10000,True,p22,0.597318056413072,0.5787548422312054,0.5877263297983519,homogeneity,0.5435618895045872,5,0.021967787992486502,ILN
0.6002258733150176,0.5668733364224654,10000,True,p22,0.6029477225987505,0.5864305966803103,0.593692617782817,v_measure,0.5483384841454889,5,0.0222609487167085,ILN
0.5980437901810827,0.5425383377391352,10000,True,p22,0.6010864357459267,0.5721568516388036,0.5946803894959634,hungarian_macro_f1,0.5238371278717739,5,0.03551616739800653,ILN
0.6299518229429466,0.6059846101773729,10000,True,p22,0.6313216363493884,0.6201398517372729,0.6270685580745511,hungarian_weighted_f1,0.5931579961228771,5,0.015809602508650662,ILN
0.6403204220762657,0.5889327554102284,10000,True,p22,0.6428791506292625,0.6146736409633116,0.6364832933778596,hungarian_balanced_accuracy,0.5737295617424577,5,0.034402942635686426,ILN
0.8495582318399304,0.8400459438886472,10000,True,p22,0.8518105698129621,0.8453077424967377,0.8470802522836016,spatial_neighbor_agreement,0.8352884406263593,5,0.006119133096573933,ILN
0.797095803309342,0.7930013895504698,10000,True,p22,0.797178389163546,0.7952023426327968,0.7968674345816029,spatial_cluster_moran_mean,0.7915205291667573,5,0.0026215357221945684,ILN
0.226446932554245,0.21317775845527648,10000,True,p22,0.23194639384746552,0.21932665705680848,0.2184603065252304,embedding_silhouette,0.209831103682518,5,0.008276138613347143,ILN
1.694973875008749,1.6270719079105262,10000,True,p22,1.731943915331805,1.6555304804428423,1.6413672037812281,embedding_davies_bouldin,1.6216925138328542,5,0.045004370217209905,ILN
50.33530101068318,47.87265552654863,10000,True,p22,51.71539852581918,48.84176933504641,48.11842867359519,runtime_seconds,47.77771447971463,5,1.6519124185553686,ILN
1117.46923828125,1117.46923828125,10000,True,p22,1117.46923828125,1117.46923828125,1117.46923828125,gpu_peak_allocated_mib,1117.46923828125,5,0.0,ILN
1224.0,1224.0,10000,True,p22,1224.0,1224.0,1224.0,gpu_peak_reserved_mib,1224.0,5,0.0,ILN
1436.9140625,1400.25546875,10000,True,p22,1436.9140625,1424.69453125,1436.9140625,cpu_peak_rss_mib,1375.81640625,5,27.323702528182977,ILN
